orderid,ordedate,cutomerid,store,productid,cost,salesproce,quantity,amountcost,amountsales,profit
C1000687,2020/08/07,A00117,C,321,44,88,5,220,440,220
C1000687,2020/08/07,A00117,C,400,110,180,2,220,360,140
C1000688,2020/03/15,A00118,C,182,48,88,2,96,176,80
C1000688,2020/03/15,A00118,C,307,5,12,1,5,12,7
C1000688,2020/03/15,A00118,C,321,44,88,1,44,88,44
C1000688,2020/03/15,A00118,C,355,140,300,1,140,300,160
C1000688,2020/03/15,A00118,C,400,110,180,1,110,180,70
C1000697,2020/05/28,A00129,C,293,420,600,4,1680,2400,720
C1000697,2020/05/28,A00129,C,299,220,350,1,220,350,130
C1000697,2020/05/28,A00129,C,321,44,88,1,44,88,44
C1000697,2020/05/28,A00129,C,400,110,180,1,110,180,70
C1000698,2020/08/05,A00130,C,182,48,88,1,48,88,40
C1000698,2020/08/05,A00130,C,307,5,12,1,5,12,7
C1000698,2020/08/05,A00130,C,321,44,88,1,44,88,44
C1000698,2020/08/05,A00130,C,355,140,300,5,700,1500,800
C1000698,2020/08/05,A00130,C,400,110,180,1,110,180,70
C1000699,2020/04/10,A00132,C,182,48,88,1,48,88,40
C1000699,2020/04/10,A00132,C,244,44,90,1,44,90,46
C1000699,2020/04/10,A00132,C,274,240,380,1,240,380,140
C1000699,2020/04/10,A00132,C,307,5,12,2,10,24,14
C1000699,2020/04/10,A00132,C,355,140,300,1,140,300,160
C1000699,2020/04/10,A00132,C,508,95,165,1,95,165,70
C1000700,2020/11/16,A00133,C,182,48,88,1,48,88,40
C1000700,2020/11/16,A00133,C,307,5,12,1,5,12,7
C1000700,2020/11/16,A00133,C,321,44,88,1,44,88,44
C1000700,2020/11/16,A00133,C,355,140,300,1,140,300,160
C1000700,2020/11/16,A00133,C,400,110,180,1,110,180,70
C1000706,2020/03/16,A00141,C,182,48,88,1,48,88,40
C1000706,2020/03/16,A00141,C,307,5,12,1,5,12,7
C1000706,2020/03/16,A00141,C,321,44,88,1,44,88,44
C1000706,2020/03/16,A00141,C,355,140,300,1,140,300,160
C1000706,2020/03/16,A00141,C,400,110,180,5,550,900,350
C1000707,2020/10/10,A00142,C,182,48,88,1,48,88,40
C1000707,2020/10/10,A00142,C,307,5,12,1,5,12,7
C1000707,2020/10/10,A00142,C,321,44,88,2,88,176,88
C1000707,2020/10/10,A00142,C,355,140,300,2,280,600,320
C1000707,2020/10/10,A00142,C,400,110,180,1,110,180,70
C1000709,2020/03/15,A00144,C,182,48,88,1,48,88,40
C1000709,2020/03/15,A00144,C,307,5,12,1,5,12,7
C1000709,2020/03/15,A00144,C,321,44,88,4,176,352,176
C1000709,2020/03/15,A00144,C,355,140,300,6,840,1800,960
C1000709,2020/03/15,A00144,C,400,110,180,1,110,180,70
C1000710,2020/03/26,A00145,C,293,420,600,1,420,600,180
C1000710,2020/03/26,A00145,C,299,220,350,1,220,350,130
C1000710,2020/03/26,A00145,C,321,44,88,1,44,88,44
C1000710,2020/03/26,A00145,C,400,110,180,1,110,180,70
C1000711,2020/06/22,A00146,C,182,48,88,1,48,88,40
C1000711,2020/06/22,A00146,C,244,44,90,6,264,540,276
C1000711,2020/06/22,A00146,C,274,240,380,1,240,380,140
C1000711,2020/06/22,A00146,C,307,5,12,2,10,24,14
C1000711,2020/06/22,A00146,C,355,140,300,1,140,300,160
C1000711,2020/06/22,A00146,C,508,95,165,1,95,165,70
C1000712,2020/05/13,A00147,C,293,420,600,1,420,600,180
C1000712,2020/05/13,A00147,C,299,220,350,1,220,350,130
C1000712,2020/05/13,A00147,C,321,44,88,1,44,88,44
C1000712,2020/05/13,A00147,C,400,110,180,1,110,180,70
C1000713,2020/02/10,A00148,C,403,70,130,1,70,130,60
C1000718,2020/09/01,A00154,C,182,48,88,1,48,88,40
C1000718,2020/09/01,A00154,C,307,5,12,1,5,12,7
C1000718,2020/09/01,A00154,C,321,44,88,1,44,88,44
C1000718,2020/09/01,A00154,C,355,140,300,4,560,1200,640
C1000718,2020/09/01,A00154,C,400,110,180,1,110,180,70
C1000719,2020/09/25,A00155,C,182,48,88,1,48,88,40
C1000719,2020/09/25,A00155,C,244,44,90,1,44,90,46
C1000719,2020/09/25,A00155,C,274,240,380,1,240,380,140
C1000719,2020/09/25,A00155,C,307,5,12,1,5,12,7
C1000719,2020/09/25,A00155,C,355,140,300,2,280,600,320
C1000719,2020/09/25,A00155,C,508,95,165,1,95,165,70
C1000721,2020/05/04,A00157,C,293,420,600,5,2100,3000,900
C1000721,2020/05/04,A00157,C,299,220,350,1,220,350,130
C1000721,2020/05/04,A00157,C,321,44,88,1,44,88,44
C1000721,2020/05/04,A00157,C,400,110,180,1,110,180,70
C1000725,2020/06/03,A00161,C,293,420,600,1,420,600,180
C1000725,2020/06/03,A00161,C,299,220,350,1,220,350,130
C1000725,2020/06/03,A00161,C,321,44,88,1,44,88,44
C1000725,2020/06/03,A00161,C,400,110,180,1,110,180,70
C1000727,2020/05/18,A00163,C,182,48,88,1,48,88,40
C1000727,2020/05/18,A00163,C,244,44,90,2,88,180,92
C1000727,2020/05/18,A00163,C,274,240,380,4,960,1520,560
C1000727,2020/05/18,A00163,C,307,5,12,1,5,12,7
C1000727,2020/05/18,A00163,C,355,140,300,1,140,300,160
C1000727,2020/05/18,A00163,C,508,95,165,1,95,165,70
C1000729,2020/11/26,A00168,C,293,420,600,1,420,600,180
C1000729,2020/11/26,A00168,C,299,220,350,1,220,350,130
C1000729,2020/11/26,A00168,C,321,44,88,3,132,264,132
C1000729,2020/11/26,A00168,C,400,110,180,1,110,180,70
C1000731,2020/02/12,A00171,C,182,48,88,2,96,176,80
C1000731,2020/02/12,A00171,C,307,5,12,1,5,12,7
C1000731,2020/02/12,A00171,C,321,44,88,1,44,88,44
C1000731,2020/02/12,A00171,C,355,140,300,1,140,300,160
C1000731,2020/02/12,A00171,C,400,110,180,1,110,180,70
C1000732,2020/02/19,A00172,C,182,48,88,1,48,88,40
C1000732,2020/02/19,A00172,C,307,5,12,1,5,12,7
C1000732,2020/02/19,A00172,C,321,44,88,1,44,88,44
C1000732,2020/02/19,A00172,C,355,140,300,5,700,1500,800
C1000732,2020/02/19,A00172,C,400,110,180,2,220,360,140
C1000733,2020/01/21,A00173,C,293,420,600,1,420,600,180
C1000733,2020/01/21,A00173,C,299,220,350,1,220,350,130
C1000733,2020/01/21,A00173,C,321,44,88,1,44,88,44
C1000733,2020/01/21,A00173,C,400,110,180,1,110,180,70
C1000740,2020/02/02,A00181,C,182,48,88,1,48,88,40
C1000740,2020/02/02,A00181,C,307,5,12,1,5,12,7
C1000740,2020/02/02,A00181,C,321,44,88,1,44,88,44
C1000740,2020/02/02,A00181,C,355,140,300,1,140,300,160
C1000740,2020/02/02,A00181,C,400,110,180,1,110,180,70
C1000741,2020/02/24,A00182,C,182,48,88,1,48,88,40
C1000741,2020/02/24,A00182,C,244,44,90,5,220,450,230
C1000741,2020/02/24,A00182,C,274,240,380,1,240,380,140
C1000741,2020/02/24,A00182,C,307,5,12,5,25,60,35
C1000741,2020/02/24,A00182,C,355,140,300,1,140,300,160
C1000741,2020/02/24,A00182,C,508,95,165,1,95,165,70
C1000742,2020/12/16,A00183,C,293,420,600,1,420,600,180
C1000742,2020/12/16,A00183,C,299,220,350,1,220,350,130
C1000742,2020/12/16,A00183,C,321,44,88,1,44,88,44
C1000742,2020/12/16,A00183,C,400,110,180,1,110,180,70
C1000744,2020/01/05,A00185,C,182,48,88,1,48,88,40
C1000744,2020/01/05,A00185,C,244,44,90,1,44,90,46
C1000744,2020/01/05,A00185,C,274,240,380,1,240,380,140
C1000744,2020/01/05,A00185,C,307,5,12,1,5,12,7
C1000744,2020/01/05,A00185,C,355,140,300,1,140,300,160
C1000744,2020/01/05,A00185,C,508,95,165,1,95,165,70
C1000745,2020/02/14,A00186,C,182,48,88,1,48,88,40
C1000745,2020/02/14,A00186,C,307,5,12,1,5,12,7
C1000745,2020/02/14,A00186,C,321,44,88,1,44,88,44
C1000745,2020/02/14,A00186,C,355,140,300,1,140,300,160
C1000745,2020/02/14,A00186,C,400,110,180,1,110,180,70
C1000746,2020/03/14,A00187,C,182,48,88,1,48,88,40
C1000746,2020/03/14,A00187,C,307,5,12,1,5,12,7
C1000746,2020/03/14,A00187,C,321,44,88,1,44,88,44
C1000746,2020/03/14,A00187,C,355,140,300,1,140,300,160
C1000746,2020/03/14,A00187,C,400,110,180,1,110,180,70
C1000750,2020/06/17,A00192,C,293,420,600,1,420,600,180
C1000750,2020/06/17,A00192,C,299,220,350,1,220,350,130
C1000750,2020/06/17,A00192,C,321,44,88,1,44,88,44
C1000750,2020/06/17,A00192,C,400,110,180,1,110,180,70
C1000751,2020/07/14,A00193,C,182,48,88,1,48,88,40
C1000751,2020/07/14,A00193,C,244,44,90,1,44,90,46
C1000751,2020/07/14,A00193,C,274,240,380,5,1200,1900,700
C1000751,2020/07/14,A00193,C,307,5,12,1,5,12,7
C1000751,2020/07/14,A00193,C,355,140,300,1,140,300,160
C1000751,2020/07/14,A00193,C,508,95,165,4,380,660,280
C1000752,2020/08/12,A00194,C,182,48,88,4,192,352,160
C1000752,2020/08/12,A00194,C,307,5,12,1,5,12,7
C1000752,2020/08/12,A00194,C,321,44,88,1,44,88,44
C1000752,2020/08/12,A00194,C,355,140,300,1,140,300,160
C1000752,2020/08/12,A00194,C,400,110,180,1,110,180,70
C1000753,2020/11/06,A00195,C,293,420,600,1,420,600,180
C1000753,2020/11/06,A00195,C,299,220,350,1,220,350,130
C1000753,2020/11/06,A00195,C,321,44,88,1,44,88,44
C1000753,2020/11/06,A00195,C,400,110,180,1,110,180,70
C1000755,2020/07/28,A00197,C,182,48,88,2,96,176,80
C1000755,2020/07/28,A00197,C,307,5,12,1,5,12,7
C1000755,2020/07/28,A00197,C,321,44,88,1,44,88,44
C1000755,2020/07/28,A00197,C,355,140,300,1,140,300,160
C1000755,2020/07/28,A00197,C,400,110,180,1,110,180,70
C1000756,2020/06/12,A00198,C,182,48,88,1,48,88,40
C1000756,2020/06/12,A00198,C,307,5,12,1,5,12,7
C1000756,2020/06/12,A00198,C,321,44,88,1,44,88,44
C1000756,2020/06/12,A00198,C,355,140,300,1,140,300,160
C1000756,2020/06/12,A00198,C,400,110,180,5,550,900,350
C1000758,2020/11/21,A00200,C,182,48,88,1,48,88,40
C1000758,2020/11/21,A00200,C,307,5,12,1,5,12,7
C1000758,2020/11/21,A00200,C,321,44,88,5,220,440,220
C1000758,2020/11/21,A00200,C,355,140,300,6,840,1800,960
C1000758,2020/11/21,A00200,C,400,110,180,1,110,180,70
C1000760,2020/08/09,A00202,C,182,48,88,1,48,88,40
C1000760,2020/08/09,A00202,C,307,5,12,2,10,24,14
C1000760,2020/08/09,A00202,C,321,44,88,1,44,88,44
C1000760,2020/08/09,A00202,C,355,140,300,1,140,300,160
C1000760,2020/08/09,A00202,C,400,110,180,1,110,180,70
C1000761,2020/02/04,A00203,C,182,48,88,1,48,88,40
C1000761,2020/02/04,A00203,C,244,44,90,1,44,90,46
C1000761,2020/02/04,A00203,C,274,240,380,1,240,380,140
C1000761,2020/02/04,A00203,C,307,5,12,1,5,12,7
C1000761,2020/02/04,A00203,C,355,140,300,2,280,600,320
C1000761,2020/02/04,A00203,C,508,95,165,1,95,165,70
C1000763,2020/01/03,A00205,C,182,48,88,1,48,88,40
C1000763,2020/01/03,A00205,C,244,44,90,1,44,90,46
C1000763,2020/01/03,A00205,C,274,240,380,1,240,380,140
C1000763,2020/01/03,A00205,C,307,5,12,1,5,12,7
C1000763,2020/01/03,A00205,C,355,140,300,1,140,300,160
C1000763,2020/01/03,A00205,C,508,95,165,1,95,165,70
C1000765,2020/06/08,A00209,C,293,420,600,1,420,600,180
C1000765,2020/06/08,A00209,C,299,220,350,5,1100,1750,650
C1000765,2020/06/08,A00209,C,321,44,88,1,44,88,44
C1000765,2020/06/08,A00209,C,400,110,180,1,110,180,70
C1000766,2020/01/18,A00210,C,182,48,88,1,48,88,40
C1000766,2020/01/18,A00210,C,244,44,90,1,44,90,46
C1000766,2020/01/18,A00210,C,274,240,380,1,240,380,140
C1000766,2020/01/18,A00210,C,307,5,12,1,5,12,7
C1000766,2020/01/18,A00210,C,355,140,300,1,140,300,160
C1000766,2020/01/18,A00210,C,508,95,165,1,95,165,70
C1000769,2020/04/12,A00214,C,182,48,88,1,48,88,40
C1000769,2020/04/12,A00214,C,307,5,12,3,15,36,21
C1000769,2020/04/12,A00214,C,321,44,88,1,44,88,44
C1000769,2020/04/12,A00214,C,355,140,300,1,140,300,160
C1000769,2020/04/12,A00214,C,400,110,180,5,550,900,350
C1000771,2020/02/26,A00216,C,293,420,600,1,420,600,180
C1000771,2020/02/26,A00216,C,299,220,350,1,220,350,130
C1000771,2020/02/26,A00216,C,321,44,88,1,44,88,44
C1000771,2020/02/26,A00216,C,400,110,180,1,110,180,70
C1000772,2020/04/04,A00217,C,182,48,88,2,96,176,80
C1000772,2020/04/04,A00217,C,307,5,12,2,10,24,14
C1000772,2020/04/04,A00217,C,321,44,88,1,44,88,44
C1000772,2020/04/04,A00217,C,355,140,300,1,140,300,160
C1000772,2020/04/04,A00217,C,400,110,180,1,110,180,70
C1000777,2020/10/16,A00222,C,293,420,600,2,840,1200,360
C1000777,2020/10/16,A00222,C,299,220,350,1,220,350,130
C1000777,2020/10/16,A00222,C,321,44,88,1,44,88,44
C1000777,2020/10/16,A00222,C,400,110,180,1,110,180,70
C1000779,2020/04/25,A00224,C,182,48,88,1,48,88,40
C1000779,2020/04/25,A00224,C,307,5,12,1,5,12,7
C1000779,2020/04/25,A00224,C,321,44,88,1,44,88,44
C1000779,2020/04/25,A00224,C,355,140,300,1,140,300,160
C1000779,2020/04/25,A00224,C,400,110,180,1,110,180,70
C1000785,2020/08/03,A00231,C,182,48,88,1,48,88,40
C1000785,2020/08/03,A00231,C,307,5,12,1,5,12,7
C1000785,2020/08/03,A00231,C,321,44,88,1,44,88,44
C1000785,2020/08/03,A00231,C,355,140,300,1,140,300,160
C1000785,2020/08/03,A00231,C,400,110,180,6,660,1080,420
C1000787,2020/03/12,A00233,C,182,48,88,1,48,88,40
C1000787,2020/03/12,A00233,C,244,44,90,1,44,90,46
C1000787,2020/03/12,A00233,C,274,240,380,1,240,380,140
C1000787,2020/03/12,A00233,C,307,5,12,1,5,12,7
C1000787,2020/03/12,A00233,C,355,140,300,1,140,300,160
C1000787,2020/03/12,A00233,C,508,95,165,1,95,165,70
C1000788,2020/01/11,A00234,C,182,48,88,1,48,88,40
C1000788,2020/01/11,A00234,C,307,5,12,1,5,12,7
C1000788,2020/01/11,A00234,C,321,44,88,1,44,88,44
C1000788,2020/01/11,A00234,C,355,140,300,1,140,300,160
C1000788,2020/01/11,A00234,C,400,110,180,1,110,180,70
C1000789,2020/11/27,A00235,C,182,48,88,7,336,616,280
C1000789,2020/11/27,A00235,C,307,5,12,6,30,72,42
C1000789,2020/11/27,A00235,C,321,44,88,1,44,88,44
C1000789,2020/11/27,A00235,C,355,140,300,1,140,300,160
C1000789,2020/11/27,A00235,C,400,110,180,1,110,180,70
C1000790,2020/06/16,A00236,C,182,48,88,1,48,88,40
C1000790,2020/06/16,A00236,C,307,5,12,2,10,24,14
C1000790,2020/06/16,A00236,C,321,44,88,1,44,88,44
C1000790,2020/06/16,A00236,C,355,140,300,1,140,300,160
C1000790,2020/06/16,A00236,C,400,110,180,1,110,180,70
C1000792,2020/11/03,A00238,C,182,48,88,1,48,88,40
C1000792,2020/11/03,A00238,C,307,5,12,1,5,12,7
C1000792,2020/11/03,A00238,C,321,44,88,1,44,88,44
C1000792,2020/11/03,A00238,C,355,140,300,5,700,1500,800
C1000792,2020/11/03,A00238,C,400,110,180,2,220,360,140
C1000794,2020/01/02,A00241,C,293,420,600,1,420,600,180
C1000794,2020/01/02,A00241,C,299,220,350,1,220,350,130
C1000794,2020/01/02,A00241,C,321,44,88,2,88,176,88
C1000794,2020/01/02,A00241,C,400,110,180,1,110,180,70
C1000797,2020/10/24,A00244,C,182,48,88,1,48,88,40
C1000797,2020/10/24,A00244,C,244,44,90,1,44,90,46
C1000797,2020/10/24,A00244,C,274,240,380,1,240,380,140
C1000797,2020/10/24,A00244,C,307,5,12,1,5,12,7
C1000797,2020/10/24,A00244,C,355,140,300,2,280,600,320
C1000797,2020/10/24,A00244,C,508,95,165,3,285,495,210
C1000798,2020/09/06,A00245,C,293,420,600,1,420,600,180
C1000798,2020/09/06,A00245,C,299,220,350,1,220,350,130
C1000798,2020/09/06,A00245,C,321,44,88,1,44,88,44
C1000798,2020/09/06,A00245,C,400,110,180,1,110,180,70
C1000799,2020/03/15,A00246,C,293,420,600,3,1260,1800,540
C1000799,2020/03/15,A00246,C,299,220,350,1,220,350,130
C1000799,2020/03/15,A00246,C,321,44,88,2,88,176,88
C1000799,2020/03/15,A00246,C,400,110,180,2,220,360,140
C1000800,2020/04/21,A00247,C,182,48,88,1,48,88,40
C1000800,2020/04/21,A00247,C,244,44,90,1,44,90,46
C1000800,2020/04/21,A00247,C,274,240,380,1,240,380,140
C1000800,2020/04/21,A00247,C,307,5,12,5,25,60,35
C1000800,2020/04/21,A00247,C,355,140,300,1,140,300,160
C1000800,2020/04/21,A00247,C,508,95,165,1,95,165,70
C1000801,2020/12/04,A00248,C,182,48,88,1,48,88,40
C1000801,2020/12/04,A00248,C,307,5,12,1,5,12,7
C1000801,2020/12/04,A00248,C,321,44,88,1,44,88,44
C1000801,2020/12/04,A00248,C,355,140,300,1,140,300,160
C1000801,2020/12/04,A00248,C,400,110,180,5,550,900,350
C1000802,2020/05/04,A00249,C,182,48,88,1,48,88,40
C1000802,2020/05/04,A00249,C,307,5,12,1,5,12,7
C1000802,2020/05/04,A00249,C,321,44,88,1,44,88,44
C1000802,2020/05/04,A00249,C,355,140,300,2,280,600,320
C1000802,2020/05/04,A00249,C,400,110,180,1,110,180,70
C1000599,2020/08/14,A00009,C,182,48,88,1,48,88,40
C1000599,2020/08/14,A00009,C,274,240,380,2,480,760,280
C1000599,2020/08/14,A00009,C,299,220,350,1,220,350,130
C1000599,2020/08/14,A00009,C,307,5,12,1,5,12,7
C1000599,2020/08/14,A00009,C,321,44,88,1,44,88,44
C1000599,2020/08/14,A00009,C,355,140,300,4,560,1200,640
C1000599,2020/08/14,A00009,C,400,110,180,1,110,180,70
C1000601,2020/09/02,A00011,C,182,48,88,1,48,88,40
C1000601,2020/09/02,A00011,C,274,240,380,1,240,380,140
C1000601,2020/09/02,A00011,C,299,220,350,1,220,350,130
C1000601,2020/09/02,A00011,C,307,5,12,2,10,24,14
C1000601,2020/09/02,A00011,C,321,44,88,6,264,528,264
C1000601,2020/09/02,A00011,C,355,140,300,2,280,600,320
C1000601,2020/09/02,A00011,C,400,110,180,1,110,180,70
C1000606,2020/10/06,A00018,C,182,48,88,1,48,88,40
C1000606,2020/10/06,A00018,C,274,240,380,1,240,380,140
C1000606,2020/10/06,A00018,C,299,220,350,1,220,350,130
C1000606,2020/10/06,A00018,C,307,5,12,1,5,12,7
C1000606,2020/10/06,A00018,C,321,44,88,1,44,88,44
C1000606,2020/10/06,A00018,C,355,140,300,1,140,300,160
C1000606,2020/10/06,A00018,C,400,110,180,1,110,180,70
C1000607,2020/06/21,A00019,C,182,48,88,1,48,88,40
C1000607,2020/06/21,A00019,C,274,240,380,1,240,380,140
C1000607,2020/06/21,A00019,C,299,220,350,1,220,350,130
C1000607,2020/06/21,A00019,C,307,5,12,1,5,12,7
C1000607,2020/06/21,A00019,C,321,44,88,1,44,88,44
C1000607,2020/06/21,A00019,C,355,140,300,1,140,300,160
C1000607,2020/06/21,A00019,C,400,110,180,1,110,180,70
C1000608,2020/06/01,A00020,C,182,48,88,1,48,88,40
C1000608,2020/06/01,A00020,C,274,240,380,1,240,380,140
C1000608,2020/06/01,A00020,C,299,220,350,1,220,350,130
C1000608,2020/06/01,A00020,C,307,5,12,3,15,36,21
C1000608,2020/06/01,A00020,C,321,44,88,1,44,88,44
C1000608,2020/06/01,A00020,C,355,140,300,1,140,300,160
C1000608,2020/06/01,A00020,C,400,110,180,1,110,180,70
C1000610,2020/01/04,A00022,C,182,48,88,2,96,176,80
C1000610,2020/01/04,A00022,C,274,240,380,1,240,380,140
C1000610,2020/01/04,A00022,C,299,220,350,1,220,350,130
C1000610,2020/01/04,A00022,C,307,5,12,1,5,12,7
C1000610,2020/01/04,A00022,C,321,44,88,1,44,88,44
C1000610,2020/01/04,A00022,C,355,140,300,1,140,300,160
C1000610,2020/01/04,A00022,C,400,110,180,1,110,180,70
C1000613,2020/05/17,A00025,C,182,48,88,1,48,88,40
C1000613,2020/05/17,A00025,C,274,240,380,1,240,380,140
C1000613,2020/05/17,A00025,C,299,220,350,1,220,350,130
C1000613,2020/05/17,A00025,C,307,5,12,1,5,12,7
C1000613,2020/05/17,A00025,C,321,44,88,1,44,88,44
C1000613,2020/05/17,A00025,C,355,140,300,1,140,300,160
C1000613,2020/05/17,A00025,C,400,110,180,1,110,180,70
C1000616,2020/01/17,A00030,C,182,48,88,2,96,176,80
C1000616,2020/01/17,A00030,C,274,240,380,1,240,380,140
C1000616,2020/01/17,A00030,C,299,220,350,1,220,350,130
C1000616,2020/01/17,A00030,C,307,5,12,1,5,12,7
C1000616,2020/01/17,A00030,C,321,44,88,1,44,88,44
C1000616,2020/01/17,A00030,C,355,140,300,1,140,300,160
C1000616,2020/01/17,A00030,C,400,110,180,1,110,180,70
C1000621,2020/05/27,A00035,C,182,48,88,1,48,88,40
C1000621,2020/05/27,A00035,C,274,240,380,1,240,380,140
C1000621,2020/05/27,A00035,C,299,220,350,1,220,350,130
C1000621,2020/05/27,A00035,C,307,5,12,1,5,12,7
C1000621,2020/05/27,A00035,C,321,44,88,1,44,88,44
C1000621,2020/05/27,A00035,C,355,140,300,4,560,1200,640
C1000621,2020/05/27,A00035,C,400,110,180,1,110,180,70
C1000623,2020/11/09,A00037,C,165,12,25,1,12,25,13
C1000623,2020/11/09,A00037,C,257,8,18,1,8,18,10
C1000623,2020/11/09,A00037,C,265,380,500,1,380,500,120
C1000623,2020/11/09,A00037,C,367,38,60,1,38,60,22
C1000623,2020/11/09,A00037,C,501,150,290,1,150,290,140
C1000626,2020/07/17,A00040,C,165,12,25,1,12,25,13
C1000626,2020/07/17,A00040,C,257,8,18,1,8,18,10
C1000626,2020/07/17,A00040,C,265,380,500,1,380,500,120
C1000626,2020/07/17,A00040,C,367,38,60,1,38,60,22
C1000626,2020/07/17,A00040,C,501,150,290,1,150,290,140
C1000628,2020/03/15,A00042,C,182,48,88,1,48,88,40
C1000628,2020/03/15,A00042,C,274,240,380,4,960,1520,560
C1000628,2020/03/15,A00042,C,299,220,350,1,220,350,130
C1000628,2020/03/15,A00042,C,307,5,12,1,5,12,7
C1000628,2020/03/15,A00042,C,321,44,88,4,176,352,176
C1000628,2020/03/15,A00042,C,355,140,300,1,140,300,160
C1000628,2020/03/15,A00042,C,400,110,180,1,110,180,70
C1000638,2020/07/07,A00056,C,182,48,88,1,48,88,40
C1000638,2020/07/07,A00056,C,274,240,380,1,240,380,140
C1000638,2020/07/07,A00056,C,299,220,350,1,220,350,130
C1000638,2020/07/07,A00056,C,307,5,12,1,5,12,7
C1000638,2020/07/07,A00056,C,321,44,88,1,44,88,44
C1000638,2020/07/07,A00056,C,355,140,300,1,140,300,160
C1000638,2020/07/07,A00056,C,400,110,180,1,110,180,70
C1000647,2020/10/10,A00066,C,182,48,88,1,48,88,40
C1000647,2020/10/10,A00066,C,274,240,380,2,480,760,280
C1000647,2020/10/10,A00066,C,299,220,350,1,220,350,130
C1000647,2020/10/10,A00066,C,307,5,12,1,5,12,7
C1000647,2020/10/10,A00066,C,321,44,88,1,44,88,44
C1000647,2020/10/10,A00066,C,355,140,300,1,140,300,160
C1000647,2020/10/10,A00066,C,400,110,180,1,110,180,70
C1000649,2020/03/12,A00068,C,182,48,88,1,48,88,40
C1000649,2020/03/12,A00068,C,274,240,380,1,240,380,140
C1000649,2020/03/12,A00068,C,299,220,350,1,220,350,130
C1000649,2020/03/12,A00068,C,307,5,12,1,5,12,7
C1000649,2020/03/12,A00068,C,321,44,88,1,44,88,44
C1000649,2020/03/12,A00068,C,355,140,300,1,140,300,160
C1000649,2020/03/12,A00068,C,400,110,180,1,110,180,70
C1000654,2020/01/21,A00073,C,174,50,90,2,100,180,80
C1000654,2020/01/21,A00073,C,182,48,88,1,48,88,40
C1000654,2020/01/21,A00073,C,244,44,90,1,44,90,46
C1000654,2020/01/21,A00073,C,274,240,380,4,960,1520,560
C1000654,2020/01/21,A00073,C,307,5,12,1,5,12,7
C1000654,2020/01/21,A00073,C,355,140,300,1,140,300,160
C1000654,2020/01/21,A00073,C,433,5,10,1,5,10,5
C1000654,2020/01/21,A00073,C,508,95,165,1,95,165,70
C1000655,2020/04/08,A00074,C,182,48,88,6,288,528,240
C1000655,2020/04/08,A00074,C,274,240,380,1,240,380,140
C1000655,2020/04/08,A00074,C,299,220,350,1,220,350,130
C1000655,2020/04/08,A00074,C,307,5,12,1,5,12,7
C1000655,2020/04/08,A00074,C,321,44,88,1,44,88,44
C1000655,2020/04/08,A00074,C,355,140,300,1,140,300,160
C1000655,2020/04/08,A00074,C,400,110,180,1,110,180,70
C1000659,2020/01/06,A00082,C,174,50,90,1,50,90,40
C1000659,2020/01/06,A00082,C,182,48,88,1,48,88,40
C1000659,2020/01/06,A00082,C,244,44,90,1,44,90,46
C1000659,2020/01/06,A00082,C,274,240,380,1,240,380,140
C1000659,2020/01/06,A00082,C,307,5,12,1,5,12,7
C1000659,2020/01/06,A00082,C,355,140,300,1,140,300,160
C1000659,2020/01/06,A00082,C,433,5,10,1,5,10,5
C1000659,2020/01/06,A00082,C,508,95,165,1,95,165,70
C1000661,2020/08/17,A00085,C,182,48,88,1,48,88,40
C1000661,2020/08/17,A00085,C,274,240,380,1,240,380,140
C1000661,2020/08/17,A00085,C,299,220,350,1,220,350,130
C1000661,2020/08/17,A00085,C,307,5,12,1,5,12,7
C1000661,2020/08/17,A00085,C,321,44,88,1,44,88,44
C1000661,2020/08/17,A00085,C,355,140,300,1,140,300,160
C1000661,2020/08/17,A00085,C,400,110,180,1,110,180,70
C1000662,2020/05/20,A00087,C,182,48,88,1,48,88,40
C1000662,2020/05/20,A00087,C,274,240,380,1,240,380,140
C1000662,2020/05/20,A00087,C,299,220,350,2,440,700,260
C1000662,2020/05/20,A00087,C,307,5,12,1,5,12,7
C1000662,2020/05/20,A00087,C,321,44,88,1,44,88,44
C1000662,2020/05/20,A00087,C,355,140,300,1,140,300,160
C1000662,2020/05/20,A00087,C,400,110,180,1,110,180,70
C1000664,2020/11/19,A00090,C,182,48,88,1,48,88,40
C1000664,2020/11/19,A00090,C,274,240,380,1,240,380,140
C1000664,2020/11/19,A00090,C,299,220,350,1,220,350,130
C1000664,2020/11/19,A00090,C,307,5,12,1,5,12,7
C1000664,2020/11/19,A00090,C,321,44,88,1,44,88,44
C1000664,2020/11/19,A00090,C,355,140,300,1,140,300,160
C1000664,2020/11/19,A00090,C,400,110,180,1,110,180,70
C1000673,2020/08/22,A00101,C,182,48,88,2,96,176,80
C1000673,2020/08/22,A00101,C,274,240,380,1,240,380,140
